Participant #,Q_No,Fix or NoFix,AnswerKey,Answer,Aha,Solving_Time,Blur_Time,EnterAns_Time,FinishAns_Time,Index
2021-10-13T11:40:30 c128810-e1a4-4288-e411-c5c6e2578e,072,Fix,false,転,no,26.243,,,,
2021-10-13T11:40:30 c128810-e1a4-4288-e411-c5c6e2578e,071,NoFix,false,小,no,39.628,,,,
2021-10-13T11:51:08 7255578-2123-7cae-a6eb-bd8224268400,002,Fix,false,,no,4.693,,,,
2021-10-13T11:51:08 7255578-2123-7cae-a6eb-bd8224268400,001,NoFix,true,隊,yes,14.603,,,,
2021-10-13T11:51:08 7255578-2123-7cae-a6eb-bd8224268400,011,Fix,true,白,yes,10.29,,,,
2021-10-13T11:51:08 7255578-2123-7cae-a6eb-bd8224268400,012,NoFix,true,面,yes,3.752,,,,
2021-10-13T11:51:08 7255578-2123-7cae-a6eb-bd8224268400,022,Fix,true,難,yes,7.732,,,,
2021-10-13T11:51:08 7255578-2123-7cae-a6eb-bd8224268400,021,NoFix,true,退,yes,13.028,,,,
2021-10-13T11:51:08 7255578-2123-7cae-a6eb-bd8224268400,032,Fix,false,々,no,31.296,,,,
2021-10-13T11:51:08 7255578-2123-7cae-a6eb-bd8224268400,031,NoFix,true,楽,yes,4.544,,,,
2021-10-13T11:51:08 7255578-2123-7cae-a6eb-bd8224268400,042,Fix,false,,no,45,,,,
2021-10-13T11:51:08 7255578-2123-7cae-a6eb-bd8224268400,041,NoFix,false,,no,45,,,,
2021-10-13T11:51:08 7255578-2123-7cae-a6eb-bd8224268400,052,Fix,false,,no,45,,,,
2021-10-13T11:51:08 7255578-2123-7cae-a6eb-bd8224268400,051,NoFix,false,目,no,22.513,,,,
2021-10-13T11:51:08 7255578-2123-7cae-a6eb-bd8224268400,061,Fix,false,,no,43.675,,,,
2021-10-13T11:51:08 7255578-2123-7cae-a6eb-bd8224268400,062,NoFix,false,力,no,8.074,,,,
2021-10-13T11:51:08 7255578-2123-7cae-a6eb-bd8224268400,071,Fix,false,限,no,22.623,,,,
2021-10-13T11:51:08 7255578-2123-7cae-a6eb-bd8224268400,072,NoFix,false,目,no,19.433,,,,
2021-10-13T12:32:33 d3630fd-3710-f760-25-c41dfd24fc4,002,Fix,true,信,yes,4.424,,,,
2021-10-13T12:32:33 d3630fd-3710-f760-25-c41dfd24fc4,001,NoFix,true,隊,yes,3.481,,,,
2021-10-13T12:32:33 d3630fd-3710-f760-25-c41dfd24fc4,011,Fix,false,力,no,45.021,,,,
2021-10-13T12:32:33 d3630fd-3710-f760-25-c41dfd24fc4,012,NoFix,true,面,yes,4.257,,,,
2021-10-13T12:32:33 d3630fd-3710-f760-25-c41dfd24fc4,021,Fix,true,退,yes,23.884,,,,
2021-10-13T12:32:33 d3630fd-3710-f760-25-c41dfd24fc4,022,NoFix,true,難,yes,43.907,,,,
2021-10-13T12:32:33 d3630fd-3710-f760-25-c41dfd24fc4,031,Fix,false,待,no,31.54,,,,
2021-10-13T12:32:33 d3630fd-3710-f760-25-c41dfd24fc4,032,NoFix,true,機,yes,19.336,,,,
2021-10-13T12:32:33 d3630fd-3710-f760-25-c41dfd24fc4,041,Fix,false,意,no,12.353,,,,
2021-10-13T12:32:33 d3630fd-3710-f760-25-c41dfd24fc4,042,NoFix,true,定,yes,19.751,,,,
2021-10-13T12:32:33 d3630fd-3710-f760-25-c41dfd24fc4,052,Fix,true,束,yes,14.91,,,,
2021-10-13T12:32:33 d3630fd-3710-f760-25-c41dfd24fc4,051,NoFix,false,分,no,8.155,,,,
2021-10-13T12:32:33 d3630fd-3710-f760-25-c41dfd24fc4,062,Fix,false,力,no,14.028,,,,
2021-10-13T12:32:33 d3630fd-3710-f760-25-c41dfd24fc4,061,NoFix,true,空,yes,4.308,,,,
2021-10-13T12:32:33 d3630fd-3710-f760-25-c41dfd24fc4,071,Fix,false,差,no,39.521,,,,
2021-10-13T12:32:33 d3630fd-3710-f760-25-c41dfd24fc4,072,NoFix,false,転,no,12.926,,,,
2021-10-13T12:57:47 000f7a-81b0-2bb1-e483-54221fb7b2f,001,Fix,true,隊,yes,22.078,,,,
2021-10-13T12:57:47 000f7a-81b0-2bb1-e483-54221fb7b2f,002,NoFix,true,信,yes,5.312,,,,
2021-10-13T12:57:47 000f7a-81b0-2bb1-e483-54221fb7b2f,012,Fix,false,程,no,19.18,,,,
2021-10-13T12:57:47 000f7a-81b0-2bb1-e483-54221fb7b2f,011,NoFix,false,,no,45,,,,
2021-10-13T12:57:47 000f7a-81b0-2bb1-e483-54221fb7b2f,022,Fix,true,難,yes,16.815,,,,
2021-10-13T12:57:47 000f7a-81b0-2bb1-e483-54221fb7b2f,021,NoFix,true,退,yes,8.535,,,,
2021-10-13T12:57:47 000f7a-81b0-2bb1-e483-54221fb7b2f,032,Fix,true,機,no,6.878,,,,
2021-10-13T12:57:47 000f7a-81b0-2bb1-e483-54221fb7b2f,031,NoFix,false,,no,45,,,,
2021-10-13T12:57:47 000f7a-81b0-2bb1-e483-54221fb7b2f,041,Fix,true,告,yes,31.838,,,,
2021-10-13T12:57:47 000f7a-81b0-2bb1-e483-54221fb7b2f,042,NoFix,true,定,yes,5.015,,,,
2021-10-13T12:57:47 000f7a-81b0-2bb1-e483-54221fb7b2f,052,Fix,false,,no,45,,,,
2021-10-13T12:57:47 000f7a-81b0-2bb1-e483-54221fb7b2f,051,NoFix,false,操,no,22.756,,,,
2021-10-13T12:57:47 000f7a-81b0-2bb1-e483-54221fb7b2f,061,Fix,false,実,no,34.454,,,,
2021-10-13T12:57:47 000f7a-81b0-2bb1-e483-54221fb7b2f,062,NoFix,false,敗,no,38.031,,,,
2021-10-13T12:57:47 000f7a-81b0-2bb1-e483-54221fb7b2f,072,Fix,false,,no,45,,,,
2021-10-13T12:57:47 000f7a-81b0-2bb1-e483-54221fb7b2f,071,NoFix,false,長,no,44.989,,,,
2021-10-14T08:34:13 8e71ba7-d26b-82a-55b3-211a083d758,001,Fix,true,隊,no,4.877,,,,
2021-10-14T08:34:13 8e71ba7-d26b-82a-55b3-211a083d758,002,NoFix,false,定,no,27.247,,,,
2021-10-14T08:34:13 8e71ba7-d26b-82a-55b3-211a083d758,011,Fix,false,着,no,25.839,,,,
2021-10-14T08:34:13 8e71ba7-d26b-82a-55b3-211a083d758,012,NoFix,true,面,no,16.288,,,,
2021-10-14T08:34:13 8e71ba7-d26b-82a-55b3-211a083d758,022,Fix,false,性,no,23.989,,,,
2021-10-14T08:34:13 8e71ba7-d26b-82a-55b3-211a083d758,021,NoFix,true,退,no,6.131,,,,
2021-10-14T08:34:13 8e71ba7-d26b-82a-55b3-211a083d758,032,Fix,true,機,no,7.746,,,,
2021-10-14T08:34:13 8e71ba7-d26b-82a-55b3-211a083d758,031,NoFix,true,楽,yes,4.791,,,,
2021-10-14T08:34:13 8e71ba7-d26b-82a-55b3-211a083d758,041,Fix,false,実,no,40.381,,,,
2021-10-14T08:34:13 8e71ba7-d26b-82a-55b3-211a083d758,042,NoFix,true,定,no,8.765,,,,
2021-10-14T08:34:13 8e71ba7-d26b-82a-55b3-211a083d758,051,Fix,true,電,no,16.11,,,,
2021-10-14T08:34:13 8e71ba7-d26b-82a-55b3-211a083d758,052,NoFix,true,束,no,6.672,,,,
2021-10-14T08:34:13 8e71ba7-d26b-82a-55b3-211a083d758,062,Fix,false,礼,no,5.302,,,,
2021-10-14T08:34:13 8e71ba7-d26b-82a-55b3-211a083d758,061,NoFix,false,,no,45,,,,
2021-10-14T08:34:13 8e71ba7-d26b-82a-55b3-211a083d758,071,Fix,false,限,no,8.092,,,,
2021-10-14T08:34:13 8e71ba7-d26b-82a-55b3-211a083d758,072,NoFix,false,転,no,25.016,,,,
2021-10-14T08:34:41 0c740d6-8470-361b-25a-48abf0fa67,001,Fix,true,隊,yes,10.461,,,,
2021-10-14T08:34:41 0c740d6-8470-361b-25a-48abf0fa67,002,NoFix,true,信,yes,8.904,,,,
2021-10-14T08:34:41 0c740d6-8470-361b-25a-48abf0fa67,012,Fix,false,題,no,22.744,,,,
2021-10-14T08:34:41 0c740d6-8470-361b-25a-48abf0fa67,011,NoFix,true,白,yes,13.24,,,,
2021-10-14T08:34:41 0c740d6-8470-361b-25a-48abf0fa67,022,Fix,false,,no,45,,,,
2021-10-14T08:34:41 0c740d6-8470-361b-25a-48abf0fa67,021,NoFix,true,退,yes,6.082,,,,
2021-10-14T08:34:41 0c740d6-8470-361b-25a-48abf0fa67,032,Fix,true,機,yes,9.997,,,,
2021-10-14T08:34:41 0c740d6-8470-361b-25a-48abf0fa67,031,NoFix,false,,no,45,,,,
2021-10-14T08:34:41 0c740d6-8470-361b-25a-48abf0fa67,042,Fix,false,,no,45,,,,
2021-10-14T08:34:41 0c740d6-8470-361b-25a-48abf0fa67,041,NoFix,true,告,yes,10.349,,,,
2021-10-14T08:34:41 0c740d6-8470-361b-25a-48abf0fa67,052,Fix,false,,no,45,,,,
2021-10-14T08:34:41 0c740d6-8470-361b-25a-48abf0fa67,051,NoFix,false,,no,45,,,,
2021-10-14T08:34:41 0c740d6-8470-361b-25a-48abf0fa67,062,Fix,false,職,no,34.005,,,,
2021-10-14T08:34:41 0c740d6-8470-361b-25a-48abf0fa67,061,NoFix,false,実,no,24.386,,,,
2021-10-14T08:34:41 0c740d6-8470-361b-25a-48abf0fa67,071,Fix,false,,no,45,,,,
2021-10-14T08:34:41 0c740d6-8470-361b-25a-48abf0fa67,072,NoFix,false,,no,45,,,,
2021-10-15T11:36:05 20df8ed-dc5-6487-67e-d2cacca2d61a,001,Fix,true,隊,no,5.397,,,,
2021-10-15T11:36:05 20df8ed-dc5-6487-67e-d2cacca2d61a,002,NoFix,false,身,no,7.507,,,,
2021-10-15T11:36:05 20df8ed-dc5-6487-67e-d2cacca2d61a,012,Fix,true,面,yes,24.319,,,,
2021-10-15T11:36:05 20df8ed-dc5-6487-67e-d2cacca2d61a,011,NoFix,true,白,yes,4.687,,,,
2021-10-15T11:36:05 20df8ed-dc5-6487-67e-d2cacca2d61a,022,Fix,false,,no,45,,,,
2021-10-15T11:36:05 20df8ed-dc5-6487-67e-d2cacca2d61a,021,NoFix,true,退,yes,15.594,,,,
2021-10-15T11:36:05 20df8ed-dc5-6487-67e-d2cacca2d61a,032,Fix,true,機,yes,8.205,,,,
2021-10-15T11:36:05 20df8ed-dc5-6487-67e-d2cacca2d61a,031,NoFix,false,,no,45,,,,
2021-10-15T11:36:05 20df8ed-dc5-6487-67e-d2cacca2d61a,041,Fix,false,,no,45,,,,
2021-10-15T11:36:05 20df8ed-dc5-6487-67e-d2cacca2d61a,042,NoFix,false,,no,45,,,,
2021-10-15T11:36:05 20df8ed-dc5-6487-67e-d2cacca2d61a,052,Fix,true,束,yes,23.661,,,,
2021-10-15T11:36:05 20df8ed-dc5-6487-67e-d2cacca2d61a,051,NoFix,false,分,no,18.093,,,,
2021-10-15T11:36:05 20df8ed-dc5-6487-67e-d2cacca2d61a,062,Fix,false,,no,45,,,,
2021-10-15T11:36:05 20df8ed-dc5-6487-67e-d2cacca2d61a,061,NoFix,true,空,yes,40.297,,,,
2021-10-15T11:36:05 20df8ed-dc5-6487-67e-d2cacca2d61a,072,Fix,false,転,no,9.651,,,,
2021-10-15T11:36:05 20df8ed-dc5-6487-67e-d2cacca2d61a,071,NoFix,false,端,no,36.72,,,,
2021-10-15T13:44:41 c380281-5df0-110e-f8a-0f8173388f3b,001,Fix,true,隊,no,8.083,,,,
2021-10-15T13:44:41 c380281-5df0-110e-f8a-0f8173388f3b,002,NoFix,true,信,yes,29.274,,,,
2021-10-15T13:44:41 c380281-5df0-110e-f8a-0f8173388f3b,012,Fix,false,程,no,34.366,,,,
2021-10-15T13:44:41 c380281-5df0-110e-f8a-0f8173388f3b,011,NoFix,true,白,yes,28.91,,,,
2021-10-15T13:44:41 c380281-5df0-110e-f8a-0f8173388f3b,021,Fix,false,,no,45,,,,
2021-10-15T13:44:41 c380281-5df0-110e-f8a-0f8173388f3b,022,NoFix,true,難,yes,10.221,,,,
2021-10-15T13:44:41 c380281-5df0-110e-f8a-0f8173388f3b,031,Fix,true,楽,no,12.252,,,,
2021-10-15T13:44:41 c380281-5df0-110e-f8a-0f8173388f3b,032,NoFix,true,機,no,19.556,,,,
2021-10-15T13:44:41 c380281-5df0-110e-f8a-0f8173388f3b,041,Fix,true,告,no,15.184,,,,
2021-10-15T13:44:41 c380281-5df0-110e-f8a-0f8173388f3b,042,NoFix,true,定,no,8.321,,,,
2021-10-15T13:44:41 c380281-5df0-110e-f8a-0f8173388f3b,051,Fix,false,分,no,31.659,,,,
2021-10-15T13:44:41 c380281-5df0-110e-f8a-0f8173388f3b,052,NoFix,false,,no,45,,,,
2021-10-15T13:44:41 c380281-5df0-110e-f8a-0f8173388f3b,062,Fix,false,力,no,17.1,,,,
2021-10-15T13:44:41 c380281-5df0-110e-f8a-0f8173388f3b,061,NoFix,false,,no,45,,,,
2021-10-15T13:44:41 c380281-5df0-110e-f8a-0f8173388f3b,071,Fix,false,,no,45,,,,
2021-10-15T13:44:41 c380281-5df0-110e-f8a-0f8173388f3b,072,NoFix,true,算,yes,5.989,,,,
2021-10-16T08:12:34 7b0c0db-424-a4d2-a3a6-8b04a88100c1,002,Fix,true,信,yes,28.686,,,,
2021-10-16T08:12:34 7b0c0db-424-a4d2-a3a6-8b04a88100c1,001,NoFix,true,隊,yes,12.938,,,,
2021-10-16T08:12:34 7b0c0db-424-a4d2-a3a6-8b04a88100c1,011,Fix,false,,no,45,,,,
2021-10-16T08:12:34 7b0c0db-424-a4d2-a3a6-8b04a88100c1,012,NoFix,true,面,yes,7.508,,,,
2021-10-16T08:12:34 7b0c0db-424-a4d2-a3a6-8b04a88100c1,021,Fix,false,,no,45,,,,
2021-10-16T08:12:34 7b0c0db-424-a4d2-a3a6-8b04a88100c1,022,NoFix,false,,no,45,,,,
2021-10-16T08:12:34 7b0c0db-424-a4d2-a3a6-8b04a88100c1,031,Fix,true,楽,yes,14.046,,,,
2021-10-16T08:12:34 7b0c0db-424-a4d2-a3a6-8b04a88100c1,032,NoFix,true,機,yes,5.906,,,,
2021-10-16T08:12:34 7b0c0db-424-a4d2-a3a6-8b04a88100c1,041,Fix,true,告,yes,20.554,,,,
2021-10-16T08:12:34 7b0c0db-424-a4d2-a3a6-8b04a88100c1,042,NoFix,false,動,no,42.795,,,,
2021-10-16T08:12:34 7b0c0db-424-a4d2-a3a6-8b04a88100c1,052,Fix,false,,no,45,,,,
2021-10-16T08:12:34 7b0c0db-424-a4d2-a3a6-8b04a88100c1,051,NoFix,false,,no,45,,,,
2021-10-16T08:12:34 7b0c0db-424-a4d2-a3a6-8b04a88100c1,061,Fix,false,果,no,17.12,,,,
2021-10-16T08:12:34 7b0c0db-424-a4d2-a3a6-8b04a88100c1,062,NoFix,true,策,yes,41.723,,,,
2021-10-16T08:12:34 7b0c0db-424-a4d2-a3a6-8b04a88100c1,072,Fix,true,算,yes,10.907,,,,
2021-10-16T08:12:34 7b0c0db-424-a4d2-a3a6-8b04a88100c1,071,NoFix,false,善,no,39.875,,,,
2021-10-17T05:39:19 b651a3-d21-56ad-71c7-ade3d8a5da,002,Fix,false,心,no,11.661,,,,
2021-10-17T05:39:19 b651a3-d21-56ad-71c7-ade3d8a5da,001,NoFix,true,隊,yes,22.352,,,,
2021-10-17T05:39:19 b651a3-d21-56ad-71c7-ade3d8a5da,011,Fix,true,白,no,23.184,,,,
2021-10-17T05:39:19 b651a3-d21-56ad-71c7-ade3d8a5da,012,NoFix,false,説,no,25.621,,,,
2021-10-17T05:39:19 b651a3-d21-56ad-71c7-ade3d8a5da,021,Fix,false,典,no,37.05,,,,
2021-10-17T05:39:19 b651a3-d21-56ad-71c7-ade3d8a5da,022,NoFix,true,難,no,42.215,,,,
2021-10-17T05:39:19 b651a3-d21-56ad-71c7-ade3d8a5da,031,Fix,true,楽,yes,10.5,,,,
2021-10-17T05:39:19 b651a3-d21-56ad-71c7-ade3d8a5da,032,NoFix,true,機,yes,10.726,,,,
2021-10-17T05:39:19 b651a3-d21-56ad-71c7-ade3d8a5da,041,Fix,true,告,yes,5.51,,,,
2021-10-17T05:39:19 b651a3-d21-56ad-71c7-ade3d8a5da,042,NoFix,true,定,yes,13.86,,,,
2021-10-17T05:39:19 b651a3-d21-56ad-71c7-ade3d8a5da,052,Fix,true,束,no,22.272,,,,
2021-10-17T05:39:19 b651a3-d21-56ad-71c7-ade3d8a5da,051,NoFix,true,電,yes,12.7,,,,
2021-10-17T05:39:19 b651a3-d21-56ad-71c7-ade3d8a5da,061,Fix,false,像,no,37.32,,,,
2021-10-17T05:39:19 b651a3-d21-56ad-71c7-ade3d8a5da,062,NoFix,false,念,no,11.649,,,,
2021-10-17T05:39:19 b651a3-d21-56ad-71c7-ade3d8a5da,072,Fix,false,説,no,7.676,,,,
2021-10-17T05:39:19 b651a3-d21-56ad-71c7-ade3d8a5da,071,NoFix,false,点,no,36.67,,,,
2021-10-26T02:37:48 72e0f38-08f7-fd76-3834-a2c35a3ce01,001,Fix,false,役,no,42.2,0,42.296,61.168,5
2021-10-26T02:37:48 72e0f38-08f7-fd76-3834-a2c35a3ce01,002,NoFix,true,信,yes,14.6,0,14.674,18.897,9
2021-10-26T02:37:48 72e0f38-08f7-fd76-3834-a2c35a3ce01,011,Fix,true,白,no,5.1,0,5.059,9.948,7
2021-10-26T02:37:48 72e0f38-08f7-fd76-3834-a2c35a3ce01,012,NoFix,true,面,yes,21.6,0,21.643,27.603,3
2021-10-26T02:37:48 72e0f38-08f7-fd76-3834-a2c35a3ce01,022,Fix,false,,no,45,,,45.187,12
2021-10-26T02:37:48 72e0f38-08f7-fd76-3834-a2c35a3ce01,021,NoFix,false,,no,45,,,45.182,15
2021-10-26T02:37:48 72e0f38-08f7-fd76-3834-a2c35a3ce01,031,Fix,false,,no,45,,,45.165,11
2021-10-26T02:37:48 72e0f38-08f7-fd76-3834-a2c35a3ce01,032,NoFix,true,機,no,13.4,0,13.493,16.342,14
2021-10-26T02:37:48 72e0f38-08f7-fd76-3834-a2c35a3ce01,041,Fix,true,告,yes,13.5,0,13.556,21.964,16
2021-10-26T02:37:48 72e0f38-08f7-fd76-3834-a2c35a3ce01,042,NoFix,false,,no,45,,,45.19,2
2021-10-26T02:37:48 72e0f38-08f7-fd76-3834-a2c35a3ce01,051,Fix,false,,no,45,,,45.18,6
2021-10-26T02:37:48 72e0f38-08f7-fd76-3834-a2c35a3ce01,052,NoFix,true,束,no,13,0,13.142,16.731,13
2021-10-26T02:37:48 72e0f38-08f7-fd76-3834-a2c35a3ce01,062,Fix,false,,no,45,,,45.189,8
2021-10-26T02:37:48 72e0f38-08f7-fd76-3834-a2c35a3ce01,061,NoFix,false,,no,45,,,45.178,4
2021-10-26T02:37:48 72e0f38-08f7-fd76-3834-a2c35a3ce01,072,Fix,true,算,yes,20,0,20.093,23.886,10
2021-10-26T02:37:48 72e0f38-08f7-fd76-3834-a2c35a3ce01,071,NoFix,false,,no,45,,,45.183,1
2021-10-31T01:52:10 b1bd3b-03dc-f705-c8b8-047e6120adf,001,Fix,true,隊,no,19.3,0,19.428,23.76,10
2021-10-31T01:52:10 b1bd3b-03dc-f705-c8b8-047e6120adf,002,NoFix,true,信,yes,5.3,0,5.249,13.569,16
2021-10-31T01:52:10 b1bd3b-03dc-f705-c8b8-047e6120adf,012,Fix,false,,no,45,,,45.128,11
2021-10-31T01:52:10 b1bd3b-03dc-f705-c8b8-047e6120adf,011,NoFix,true,白,yes,3.8,0,3.809,9.939,13
2021-10-31T01:52:10 b1bd3b-03dc-f705-c8b8-047e6120adf,021,Fix,true,退,no,16,0,16.09,20.246,12
2021-10-31T01:52:10 b1bd3b-03dc-f705-c8b8-047e6120adf,022,NoFix,true,難,no,21.5,0,21.598,25.253,7
2021-10-31T01:52:10 b1bd3b-03dc-f705-c8b8-047e6120adf,031,Fix,false,心,no,17.3,0,17.407,22.088,6
2021-10-31T01:52:10 b1bd3b-03dc-f705-c8b8-047e6120adf,032,NoFix,true,機,yes,13,0,13.1,16.744,8
2021-10-31T01:52:10 b1bd3b-03dc-f705-c8b8-047e6120adf,042,Fix,true,定,yes,10,0,10.006,14.583,4
2021-10-31T01:52:10 b1bd3b-03dc-f705-c8b8-047e6120adf,041,NoFix,false,,no,45,,,45.129,15
2021-10-31T01:52:10 b1bd3b-03dc-f705-c8b8-047e6120adf,051,Fix,false,気,no,15.5,0,15.562,19.105,9
2021-10-31T01:52:10 b1bd3b-03dc-f705-c8b8-047e6120adf,052,NoFix,false,,no,45,,,45.118,5
2021-10-31T01:52:10 b1bd3b-03dc-f705-c8b8-047e6120adf,061,Fix,false,,no,45,,,45.138,1
2021-10-31T01:52:10 b1bd3b-03dc-f705-c8b8-047e6120adf,062,NoFix,true,策,yes,10.3,0,10.393,14.779,3
2021-10-31T01:52:10 b1bd3b-03dc-f705-c8b8-047e6120adf,072,Fix,false,転,no,5.5,0,5.474,9.606,14
2021-10-31T01:52:10 b1bd3b-03dc-f705-c8b8-047e6120adf,071,NoFix,false,,no,45,,,45.119,2
2021-11-03T05:20:02 a7dff24-276f-0a20-a28e-5e7538b84e4,001,Fix,true,隊,5,11.7,0,11.743,18.199,15
2021-11-03T05:20:02 a7dff24-276f-0a20-a28e-5e7538b84e4,002,NoFix,false,,no,45,,,45.17,13
2021-11-03T05:20:02 a7dff24-276f-0a20-a28e-5e7538b84e4,011,Fix,true,白,4,14.4,0,14.495,20.098,8
2021-11-03T05:20:02 a7dff24-276f-0a20-a28e-5e7538b84e4,012,NoFix,true,面,5,13.9,0,14.042,19.397,3
2021-11-03T05:20:02 a7dff24-276f-0a20-a28e-5e7538b84e4,021,Fix,false,,no,45,,,45.166,11
2021-11-03T05:20:02 a7dff24-276f-0a20-a28e-5e7538b84e4,022,NoFix,false,性,no,31.4,0,31.523,38.844,6
2021-11-03T05:20:02 a7dff24-276f-0a20-a28e-5e7538b84e4,032,Fix,false,,no,45,,,45.172,16
2021-11-03T05:20:02 a7dff24-276f-0a20-a28e-5e7538b84e4,031,NoFix,false,,no,45,,,45.167,9
2021-11-03T05:20:02 a7dff24-276f-0a20-a28e-5e7538b84e4,042,Fix,true,定,5,17.1,0,17.274,25.711,4
2021-11-03T05:20:02 a7dff24-276f-0a20-a28e-5e7538b84e4,041,NoFix,false,,no,45,,,45.181,14
2021-11-03T05:20:02 a7dff24-276f-0a20-a28e-5e7538b84e4,052,Fix,true,束,5,20,0,20.093,25.129,2
2021-11-03T05:20:02 a7dff24-276f-0a20-a28e-5e7538b84e4,051,NoFix,false,,no,45,,,45.16,1
2021-11-03T05:20:02 a7dff24-276f-0a20-a28e-5e7538b84e4,062,Fix,false,力,no,22.1,0,22.142,26.244,12
2021-11-03T05:20:02 a7dff24-276f-0a20-a28e-5e7538b84e4,061,NoFix,true,空,6,9.3,0,9.309,15.477,5
2021-11-03T05:20:02 a7dff24-276f-0a20-a28e-5e7538b84e4,072,Fix,false,転,no,16,0,16.16,20.78,7
2021-11-03T05:20:02 a7dff24-276f-0a20-a28e-5e7538b84e4,071,NoFix,true,悪,5,10.8,0,10.895,15.283,10
2021-11-06T07:01:30 ab8bde-43af-ff53-06d1-e75fa26662,002,Fix,false,認,no,30.6,0,30.782,36.323,12
2021-11-06T07:01:30 ab8bde-43af-ff53-06d1-e75fa26662,001,NoFix,true,隊,4,13.3,0,13.338,18.122,13
2021-11-06T07:01:30 ab8bde-43af-ff53-06d1-e75fa26662,011,Fix,true,白,4,18.9,0,18.984,23.874,8
2021-11-06T07:01:30 ab8bde-43af-ff53-06d1-e75fa26662,012,NoFix,true,面,4,11.1,0,11.129,14.764,14
2021-11-06T07:01:30 ab8bde-43af-ff53-06d1-e75fa26662,022,Fix,true,難,4,4.2,0,4.2,12.468,2
2021-11-06T07:01:30 ab8bde-43af-ff53-06d1-e75fa26662,021,NoFix,true,退,4,3.3,0,3.305,29.67,16
2021-11-06T07:01:30 ab8bde-43af-ff53-06d1-e75fa26662,031,Fix,false,復,no,42.3,0,42.431,58.105,10
2021-11-06T07:01:30 ab8bde-43af-ff53-06d1-e75fa26662,032,NoFix,false,期,no,14.4,0,14.419,25.124,1
2021-11-06T07:01:30 ab8bde-43af-ff53-06d1-e75fa26662,041,Fix,true,告,4,11.2,0,11.217,16.394,15
2021-11-06T07:01:30 ab8bde-43af-ff53-06d1-e75fa26662,042,NoFix,true,定,4,22.4,0,22.463,30.572,5
2021-11-06T07:01:30 ab8bde-43af-ff53-06d1-e75fa26662,051,Fix,false,度,no,15.1,0,15.141,19.095,11
2021-11-06T07:01:30 ab8bde-43af-ff53-06d1-e75fa26662,052,NoFix,false,弁,no,24.8,0,24.921,34.866,4
2021-11-06T07:01:30 ab8bde-43af-ff53-06d1-e75fa26662,061,Fix,true,空,4,9,0,9.047,13.021,9
2021-11-06T07:01:30 ab8bde-43af-ff53-06d1-e75fa26662,062,NoFix,true,策,4,27.4,0,27.569,33.6,7
2021-11-06T07:01:30 ab8bde-43af-ff53-06d1-e75fa26662,071,Fix,false,端,no,6.9,0,6.888,20.83,6
2021-11-06T07:01:30 ab8bde-43af-ff53-06d1-e75fa26662,072,NoFix,false,転,no,5.1,0,5.063,13.784,3
2021-11-07T11:06:02 0bf7fcd-8781-220c-68da-32c2700035c0,002,Fix,true,信,4,24,0,24.155,28.969,12
2021-11-07T11:06:02 0bf7fcd-8781-220c-68da-32c2700035c0,001,NoFix,true,隊,5,6.5,0,6.502,13.566,5
2021-11-07T11:06:02 0bf7fcd-8781-220c-68da-32c2700035c0,012,Fix,true,面,4,9.8,0,9.891,13.455,8
2021-11-07T11:06:02 0bf7fcd-8781-220c-68da-32c2700035c0,011,NoFix,true,白,7,2.7,0,2.643,6.027,4
2021-11-07T11:06:02 0bf7fcd-8781-220c-68da-32c2700035c0,021,Fix,true,退,5,6.8,0,6.822,13.869,6
2021-11-07T11:06:02 0bf7fcd-8781-220c-68da-32c2700035c0,022,NoFix,false,なん,no,8.5,0,8.518,16.213,14
2021-11-07T11:06:02 0bf7fcd-8781-220c-68da-32c2700035c0,032,Fix,false,,no,45,,,45.15,16
2021-11-07T11:06:02 0bf7fcd-8781-220c-68da-32c2700035c0,031,NoFix,false,理,no,30.2,0,30.36,110.31,1
2021-11-07T11:06:02 0bf7fcd-8781-220c-68da-32c2700035c0,041,Fix,false,,no,8,0,7.982,8.632,2
2021-11-07T11:06:02 0bf7fcd-8781-220c-68da-32c2700035c0,042,NoFix,true,定,5,3.7,0,3.666,8.901,11
2021-11-07T11:06:02 0bf7fcd-8781-220c-68da-32c2700035c0,051,Fix,false,足,no,37.6,0,37.657,40.757,15
2021-11-07T11:06:02 0bf7fcd-8781-220c-68da-32c2700035c0,052,NoFix,true,束,5,17.9,0,17.992,21.273,9
2021-11-07T11:06:02 0bf7fcd-8781-220c-68da-32c2700035c0,061,Fix,false,実,no,34.7,0,34.721,38.147,13
2021-11-07T11:06:02 0bf7fcd-8781-220c-68da-32c2700035c0,062,NoFix,true,策,4,21.7,0,21.843,27.364,10
2021-11-07T11:06:02 0bf7fcd-8781-220c-68da-32c2700035c0,071,Fix,false,,no,45,,,45.138,3
2021-11-07T11:06:02 0bf7fcd-8781-220c-68da-32c2700035c0,072,NoFix,true,算,6,7.3,0,7.289,26.121,7
2021-11-07T12:14:18 5b5f70-215-d611-ca5-2278330c6cd,002,Fix,false,,no,45,,,45.189,3
2021-11-07T12:14:18 5b5f70-215-d611-ca5-2278330c6cd,001,NoFix,true,隊,7,11.5,0,11.534,19.151,5
2021-11-07T12:14:18 5b5f70-215-d611-ca5-2278330c6cd,012,Fix,false,事,no,42.8,0,42.932,52.63,7
